id,listing_url,name,room_type,minimum_nights,host_id,price,created_at,updated_at
52665308,https://www.airbnb.com/rooms/52665308,Bright and sunny apt. in trendy Prenzlauer Berg,Entire home/apt,1,6398027,$120.00 ,2025-01-14T09:49:43Z,2025-01-14T09:49:43Z
41142150,https://www.airbnb.com/rooms/41142150,Centrally located next to alexander platz,Entire home/apt,7,25201612,$41.00 ,2025-01-14T09:49:28Z,2025-01-14T09:49:28Z
9375341,https://www.airbnb.com/rooms/9375341,Zimmer im belebten Wedding,Private room,9,47371579,$50.00 ,2025-01-14T09:28:24Z,2025-01-14T09:28:24Z
49009851,https://www.airbnb.com/rooms/49009851,Rooftop Berlin,Entire home/apt,7,358991427,$130.00 ,2025-01-14T09:27:51Z,2025-01-14T09:27:51Z
41653692,https://www.airbnb.com/rooms/41653692,Green Berlin,Private room,3,164771882,$38.00 ,2025-01-14T09:25:38Z,2025-01-14T09:25:38Z
41680957,https://www.airbnb.com/rooms/41680957,Cozy Room in Friedrichshain - For Cat Lovers,Private room,14,88948601,$13.00 ,2025-01-14T09:25:02Z,2025-01-14T09:25:02Z
4291270,https://www.airbnb.com/rooms/4291270,Center of Berlin - charming Home,Entire home/apt,7,6043420,$75.00 ,2025-01-14T09:13:23Z,2025-01-14T09:13:23Z
39838556,https://www.airbnb.com/rooms/39838556,Remise in Adlershof,Private room,23,115758436,$20.00 ,2025-01-14T08:59:34Z,2025-01-14T08:59:34Z
3779123,https://www.airbnb.com/rooms/3779123,"Schönes großes, sonniges Zimmer",Private room,7,6703283,$40.00 ,2025-01-14T08:48:30Z,2025-01-14T08:48:30Z
5819100,https://www.airbnb.com/rooms/5819100,best place to be! f-hain!,Private room,1,30199257,$35.00 ,2025-01-14T08:29:21Z,2025-01-14T08:29:21Z
43882145,https://www.airbnb.com/rooms/43882145,It's very silent. At the corner of the corridor.,Entire home/apt,1,350095489,$39.00 ,2025-01-14T08:18:35Z,2025-01-14T08:18:35Z
40031078,https://www.airbnb.com/rooms/40031078,Potsdamer Platz,Entire home/apt,180,259940521,$145.00 ,2025-01-14T07:57:05Z,2025-01-14T07:57:05Z
42249477,https://www.airbnb.com/rooms/42249477,Cool apartment in the city centre !,Entire home/apt,2,23738283,$80.00 ,2025-01-14T07:43:42Z,2025-01-14T07:43:42Z
34002394,https://www.airbnb.com/rooms/34002394,Cosy and Smart Apartment on Alexanderplatz,Entire home/apt,30,203071555,$55.00 ,2025-01-14T07:40:06Z,2025-01-14T07:40:06Z
27704760,https://www.airbnb.com/rooms/27704760,Stylish & Central Munich Apartment,Private room,1,146706943,$145.00 ,2025-01-14T07:35:58Z,2025-01-14T07:35:58Z
37156504,https://www.airbnb.com/rooms/37156504,Appartamento pulito ed ordinato.. soggiorni brevi,Private room,1,275087561,$75.00 ,2025-01-14T07:33:29Z,2025-01-14T07:33:29Z
47592607,https://www.airbnb.com/rooms/47592607,"Beautiful, modern Berlin loft by Tempelhof",Entire home/apt,14,67582543,$100.00 ,2025-01-14T07:15:09Z,2025-01-14T07:15:09Z
22280994,https://www.airbnb.com/rooms/22280994,Schöne Möblierte Zimmer in Stegliz Lankwitz,Entire home/apt,30,36376497,$45.00 ,2025-01-14T06:48:34Z,2025-01-14T06:48:34Z
49587514,https://www.airbnb.com/rooms/49587514,Helle Wohnung - Berlin - direkt am Kurfürstendamm,Entire home/apt,60,339625555,$55.00 ,2025-01-14T06:47:36Z,2025-01-14T06:47:36Z
45705812,https://www.airbnb.com/rooms/45705812,Amazing flat in the heart of Neukölln,Entire home/apt,10,10009936,$40.00 ,2025-01-14T06:45:25Z,2025-01-14T06:45:25Z
24602300,https://www.airbnb.com/rooms/24602300,Berlin based - beautiful apartment,Entire home/apt,8,185914276,$100.00 ,2025-01-14T05:48:53Z,2025-01-14T05:48:53Z
48087893,https://www.airbnb.com/rooms/48087893,Alte Feuerwache Berlin - Standard Double or Twin Room,Private room,1,386848467,$72.00 ,2025-01-14T05:38:59Z,2025-01-14T05:38:59Z
48875029,https://www.airbnb.com/rooms/48875029,very bright apartment with good vibes.,Private room,7,12364672,$25.00 ,2025-01-14T05:33:01Z,2025-01-14T05:33:01Z
2111503,https://www.airbnb.com/rooms/2111503,central located studio apartment,Entire home/apt,2,10765531,$60.00 ,2025-01-14T05:17:35Z,2025-01-14T05:17:35Z
47015168,https://www.airbnb.com/rooms/47015168,Berlin Kaiser-Friedrich-Str.,Entire home/apt,1,373491663,$86.00 ,2025-01-14T05:11:40Z,2025-01-14T05:11:40Z
34973995,https://www.airbnb.com/rooms/34973995,Wohnung in Tempelhof mit guter Öffi-Anbindung,Entire home/apt,5,13445553,$69.00 ,2025-01-14T04:53:01Z,2025-01-14T04:53:01Z
23532664,https://www.airbnb.com/rooms/23532664,Cozy city apartment in an old charming building,Entire home/apt,2,175804467,$90.00 ,2025-01-14T04:42:29Z,2025-01-14T04:42:29Z
42766929,https://www.airbnb.com/rooms/42766929,Wohnung in Berlin Wannsee - für bis zu 4 Personen,Entire home/apt,3,101590322,$88.00 ,2025-01-14T04:13:52Z,2025-01-14T04:13:52Z
41255310,https://www.airbnb.com/rooms/41255310,Apartment for couples in the heart of Neukolln,Entire home/apt,1,166227698,$50.00 ,2025-01-14T03:56:50Z,2025-01-14T03:56:50Z
26701751,https://www.airbnb.com/rooms/26701751,Cozy and quiet Room in Wedding,Private room,10,18190953,$13.00 ,2025-01-14T03:48:29Z,2025-01-14T03:48:29Z
18553253,https://www.airbnb.com/rooms/18553253,Kreuzkölln best location !!!!!,Entire home/apt,63,15506870,$44.00 ,2025-01-14T03:45:27Z,2025-01-14T03:45:27Z
42133011,https://www.airbnb.com/rooms/42133011,⚡Modern Penthouse In The Heart of Kreuzberg,Entire home/apt,28,1352204,$90.00 ,2025-01-14T03:45:18Z,2025-01-14T03:45:18Z
10127750,https://www.airbnb.com/rooms/10127750,Zimmer mit Balkon in netter 3er WG,Private room,2,51975484,$22.00 ,2025-01-14T03:41:09Z,2025-01-14T03:41:09Z
34964821,https://www.airbnb.com/rooms/34964821,Pretty Flat in Friedrichshain,Private room,2,21204295,$50.00 ,2025-01-14T03:34:57Z,2025-01-14T03:34:57Z
14232817,https://www.airbnb.com/rooms/14232817,Schönes Zimmer am Körnerkiez in Neukölln,Private room,5,86528339,$30.00 ,2025-01-14T03:29:12Z,2025-01-14T03:29:12Z
9807223,https://www.airbnb.com/rooms/9807223,Traumhafte Maisonette am Grunewald,Entire home/apt,4,50526984,$175.00 ,2025-01-14T03:03:46Z,2025-01-14T03:03:46Z
18203481,https://www.airbnb.com/rooms/18203481,Apartment in Kreuzberg Kottbusser Tor,Shared room,2,125652413,$40.00 ,2025-01-14T02:40:07Z,2025-01-14T02:40:07Z
35671331,https://www.airbnb.com/rooms/35671331,20-Beautiful double room apartment in Schöneberg,Entire home/apt,30,265635773,$63.00 ,2025-01-14T02:39:29Z,2025-01-14T02:39:29Z
14101211,https://www.airbnb.com/rooms/14101211,Cosy room with GARDEN in multiculti neighbourhood,Private room,6,16825237,$30.00 ,2025-01-14T02:25:35Z,2025-01-14T02:25:35Z
10102875,https://www.airbnb.com/rooms/10102875,Sonnige Apartment nähe UBahn,Entire home/apt,3,51843024,$99.00 ,2025-01-14T02:15:22Z,2025-01-14T02:15:22Z
42749901,https://www.airbnb.com/rooms/42749901,"2-Raum Erdgeschoss ""Breezy Garden"", 51 qm",Entire home/apt,4,335573202,$183.00 ,2025-01-14T01:44:44Z,2025-01-14T01:44:44Z
26187118,https://www.airbnb.com/rooms/26187118,Axel Suite with Breakfast at Axel Hotel Berlin,Hotel room,1,98159395,$269.00 ,2025-01-14T01:29:43Z,2025-01-14T01:29:43Z
44275551,https://www.airbnb.com/rooms/44275551,Sleep in a Tower in the heart of Berlin,Private room,1,111276639,$75.00 ,2025-01-14T01:07:55Z,2025-01-14T01:07:55Z
21052394,https://www.airbnb.com/rooms/21052394,Cozy 2-Room-Apartment in Kreuzberg,Entire home/apt,1,34509173,$125.00 ,2025-01-14T01:05:11Z,2025-01-14T01:05:11Z
20109066,https://www.airbnb.com/rooms/20109066,Awesome home in Berlin with 2 Bedrooms,Entire home/apt,28,141539959,$101.00 ,2025-01-14T01:05:05Z,2025-01-14T01:05:05Z
43801577,https://www.airbnb.com/rooms/43801577,"große, helle Wohnung in Neukölln nähe Ufer",Entire home/apt,5,43358860,$106.00 ,2025-01-14T00:55:10Z,2025-01-14T00:55:10Z
34902974,https://www.airbnb.com/rooms/34902974,Ruhige Wohnung direkt am Wald,Entire home/apt,1,42571558,$25.00 ,2025-01-14T00:55:04Z,2025-01-14T00:55:04Z
46034877,https://www.airbnb.com/rooms/46034877,Cosy 29 sq. meter apartment,Entire home/apt,10,313552363,$35.00 ,2025-01-14T00:41:48Z,2025-01-14T00:41:48Z
42655892,https://www.airbnb.com/rooms/42655892,Pankow Penthouse,Entire home/apt,7,118534678,$140.00 ,2025-01-14T00:15:58Z,2025-01-14T00:15:58Z
45147337,https://www.airbnb.com/rooms/45147337,25 m² bright & cozy little jungle in Berlin-Mitte,Private room,3,30656497,$49.00 ,2025-01-14T00:13:07Z,2025-01-14T00:13:07Z
51587962,https://www.airbnb.com/rooms/51587962,Wohnen und Homeoffice zwischen Potsdam und Berlin,Entire home/apt,1,40656306,$85.00 ,2025-01-13T23:41:28Z,2025-01-13T23:41:28Z
43178734,https://www.airbnb.com/rooms/43178734,Sonniges Zimmer in kleiner Villa miot Garten,Private room,6,21924839,$40.00 ,2025-01-13T23:37:47Z,2025-01-13T23:37:47Z
6322584,https://www.airbnb.com/rooms/6322584,1 COSY ROOM IN MITTE,Private room,1,32900474,$48.00 ,2025-01-13T23:34:21Z,2025-01-13T23:34:21Z
12646339,https://www.airbnb.com/rooms/12646339,Beautiful apartment in Neukölln,Entire home/apt,1,7976555,$69.00 ,2025-01-13T23:32:48Z,2025-01-13T23:32:48Z
9625219,https://www.airbnb.com/rooms/9625219,"Quiet, modern room in Kreuzberg",Private room,4,49788899,$25.00 ,2025-01-13T23:09:21Z,2025-01-13T23:09:21Z
19483730,https://www.airbnb.com/rooms/19483730,G36,Private room,1,89146924,$38.00 ,2025-01-13T23:06:40Z,2025-01-13T23:06:40Z
8094503,https://www.airbnb.com/rooms/8094503,Cozy appartment - heart of Berlin,Private room,2,30703119,$29.00 ,2025-01-13T22:47:24Z,2025-01-13T22:47:24Z
13213714,https://www.airbnb.com/rooms/13213714,Cozy flat in the best part of Neukölln,Entire home/apt,2,22706480,$120.00 ,2025-01-13T22:38:07Z,2025-01-13T22:38:07Z
49072557,https://www.airbnb.com/rooms/49072557,Gemütliche 2 Zimmer Wohnung,Entire home/apt,30,371774383,$50.00 ,2025-01-13T21:43:22Z,2025-01-13T21:43:22Z
1244210,https://www.airbnb.com/rooms/1244210,CITY-PENTHOUSE & MAGNIFICENT VIEW,Entire home/apt,2,4446679,$141.00 ,2025-01-13T21:41:47Z,2025-01-13T21:41:47Z
20915597,https://www.airbnb.com/rooms/20915597,Beautiful 2 room apartment very central very quiet,Entire home/apt,7,42446331,$45.00 ,2025-01-13T21:39:58Z,2025-01-13T21:39:58Z
40388498,https://www.airbnb.com/rooms/40388498,5th floor apartment in the heart of Berlin,Entire home/apt,3,170150638,$70.00 ,2025-01-13T21:16:54Z,2025-01-13T21:16:54Z
39388973,https://www.airbnb.com/rooms/39388973,Great private room in new apartment Friedrichshain,Private room,5,16614328,$123.00 ,2025-01-13T21:13:34Z,2025-01-13T21:13:34Z
41678215,https://www.airbnb.com/rooms/41678215,Quiet private bedroom with Terrace in Neukölln,Private room,2,12510463,$35.00 ,2025-01-13T20:57:38Z,2025-01-13T20:57:38Z
44044741,https://www.airbnb.com/rooms/44044741,"Ruhige, helle 3-Zimmer Wohnung in Kreuzberg",Entire home/apt,6,234391,$150.00 ,2025-01-13T20:54:40Z,2025-01-13T20:54:40Z
8841678,https://www.airbnb.com/rooms/8841678,Cosy bedroom and nice living room,Entire home/apt,2,46303349,$22.00 ,2025-01-13T20:48:40Z,2025-01-13T20:48:40Z
17279533,https://www.airbnb.com/rooms/17279533,Cozy Room in Neukölln,Private room,4,36228447,$21.00 ,2025-01-13T20:34:01Z,2025-01-13T20:34:01Z
42059370,https://www.airbnb.com/rooms/42059370,"Apartment ""1st class""",Entire home/apt,1,87442687,$48.00 ,2025-01-13T20:20:07Z,2025-01-13T20:20:07Z
52302585,https://www.airbnb.com/rooms/52302585,Wohnung im grünen Stadtteil  Biesdorf,Entire home/apt,5,162385004,$30.00 ,2025-01-13T19:50:17Z,2025-01-13T19:50:17Z
9984839,https://www.airbnb.com/rooms/9984839,Cosy and bright House,Shared room,20,51303476,$40.00 ,2025-01-13T19:47:03Z,2025-01-13T19:47:03Z
52276469,https://www.airbnb.com/rooms/52276469,Berlin centre Prenzlauer Berg Lime Studios$$,Entire home/apt,2,339637030,$172.00 ,2025-01-13T19:46:49Z,2025-01-13T19:46:49Z
40123839,https://www.airbnb.com/rooms/40123839,CHIC APARTMENT IN VIBRANT NEIGHBORHOOD,Entire home/apt,2,309650840,$141.00 ,2025-01-13T19:37:53Z,2025-01-13T19:37:53Z
49428986,https://www.airbnb.com/rooms/49428986,Central apartment  by the canal,Entire home/apt,92,4904972,$65.00 ,2025-01-13T17:48:22Z,2025-01-13T17:48:22Z
40009819,https://www.airbnb.com/rooms/40009819,Privatzimmer mit Balkon Nähe Kuhdamm,Private room,5,10714794,$30.00 ,2025-01-13T17:41:59Z,2025-01-13T17:41:59Z
32105164,https://www.airbnb.com/rooms/32105164,Shared room,Shared room,15,5428701,$65.00 ,2025-01-13T17:21:38Z,2025-01-13T17:21:38Z
47268335,https://www.airbnb.com/rooms/47268335,Gemütliches Zimmer  Nähe Rathaus Neukölln,Private room,1,381695091,$30.00 ,2025-01-13T17:20:30Z,2025-01-13T17:20:30Z
3602785,https://www.airbnb.com/rooms/3602785,Sonnige DG-Wohnung mit Balkon,Entire home/apt,1,2912028,$200.00 ,2025-01-13T17:06:50Z,2025-01-13T17:06:50Z
36047207,https://www.airbnb.com/rooms/36047207,Stilvolles vollmöbliertes Apartment in Wedding,Entire home/apt,61,870376,$41.00 ,2025-01-13T17:03:20Z,2025-01-13T17:03:20Z
14298906,https://www.airbnb.com/rooms/14298906,Bright room in Neukölln near Tempelhofer Feld,Private room,2,27148260,$40.00 ,2025-01-13T17:01:19Z,2025-01-13T17:01:19Z
19760692,https://www.airbnb.com/rooms/19760692,Cozy room in Neukolln,Private room,8,50822706,$25.00 ,2025-01-13T16:54:26Z,2025-01-13T16:54:26Z
28981283,https://www.airbnb.com/rooms/28981283,Luxury cozy Apartment in best location ( CityWest),Entire home/apt,37,218426295,$75.00 ,2025-01-13T16:47:42Z,2025-01-13T16:47:42Z
15171415,https://www.airbnb.com/rooms/15171415,Dream Flat with Amazing View,Entire home/apt,6,93520150,$120.00 ,2025-01-13T16:41:21Z,2025-01-13T16:41:21Z
45664384,https://www.airbnb.com/rooms/45664384,Helles Dachgeschoß in Villa - ruhig & zentral,Entire home/apt,42,72109274,$48.00 ,2025-01-13T16:25:19Z,2025-01-13T16:25:19Z
7575220,https://www.airbnb.com/rooms/7575220,"3 rooms, 80 sqm., cosy attic-loft",Entire home/apt,2,39716890,$90.00 ,2025-01-13T16:22:00Z,2025-01-13T16:22:00Z
22171922,https://www.airbnb.com/rooms/22171922,Designer Flat in Schoneberg-Wilmesdorf,Entire home/apt,7,55521033,$300.00 ,2025-01-13T16:07:32Z,2025-01-13T16:07:32Z
31167428,https://www.airbnb.com/rooms/31167428,Gemütliches Apartment in Berlin/Rosenthaler Platz,Entire home/apt,2,54377152,$50.00 ,2025-01-13T15:53:16Z,2025-01-13T15:53:16Z
42187341,https://www.airbnb.com/rooms/42187341,Home is where your heart is,Entire home/apt,55,117133393,$80.00 ,2025-01-13T15:13:08Z,2025-01-13T15:13:08Z
7168991,https://www.airbnb.com/rooms/7168991,Kleines Zimmer in Reinickendorf,Private room,3,37549029,$15.00 ,2025-01-13T15:00:25Z,2025-01-13T15:00:25Z
40669237,https://www.airbnb.com/rooms/40669237,Loft Berlin (Prenzlauer Berg) near Alex,Entire home/apt,3,10169408,$150.00 ,2025-01-13T14:54:56Z,2025-01-13T14:54:56Z
51629805,https://www.airbnb.com/rooms/51629805,Calm Boho apartment in great location,Entire home/apt,5,295353406,$59.00 ,2025-01-13T14:46:10Z,2025-01-13T14:46:10Z
50342158,https://www.airbnb.com/rooms/50342158,CENTRAL-QUIET-PRIVATE BATHROOM,Private room,5,90121086,$58.00 ,2025-01-13T14:45:41Z,2025-01-13T14:45:41Z
44432002,https://www.airbnb.com/rooms/44432002,#502 Be my guest,Entire home/apt,4,304345361,$89.00 ,2025-01-13T14:40:24Z,2025-01-13T14:40:24Z
22938072,https://www.airbnb.com/rooms/22938072,Lovely charming apartment Graefekiez ❣️,Entire home/apt,14,10775125,$39.00 ,2025-01-13T14:20:00Z,2025-01-13T14:20:00Z
21446174,https://www.airbnb.com/rooms/21446174,Cosy apartment with balcony,Private room,2,25092314,$40.00 ,2025-01-13T14:13:09Z,2025-01-13T14:13:09Z
7111882,https://www.airbnb.com/rooms/7111882,12.7. - 7.8. flat at Kottbusser Tor,Entire home/apt,14,37254922,$38.00 ,2025-01-13T14:00:26Z,2025-01-13T14:00:26Z
13106850,https://www.airbnb.com/rooms/13106850,Schöne 2-Zimmer Wohnung mit Balkon,Entire home/apt,60,8912086,$79.00 ,2025-01-13T13:25:13Z,2025-01-13T13:25:13Z
2885297,https://www.airbnb.com/rooms/2885297,Sunny Attic,Entire home/apt,365,14746021,$65.00 ,2025-01-13T13:10:32Z,2025-01-13T13:10:32Z
9438521,https://www.airbnb.com/rooms/9438521,"Hübsche, gemütliche Altbauwohnung",Entire home/apt,1,48919884,$45.00 ,2025-01-13T13:06:05Z,2025-01-13T13:06:05Z
27311858,https://www.airbnb.com/rooms/27311858,Gemütliche Altbauwohnung im Herzen von Neukölln,Entire home/apt,7,205773837,$60.00 ,2025-01-13T12:31:46Z,2025-01-13T12:31:46Z
50018971,https://www.airbnb.com/rooms/50018971,Haus mit Garten und großer Terrasse in Wassernähe,Entire home/apt,3,403428653,$100.00 ,2025-01-13T12:23:55Z,2025-01-13T12:23:55Z
21016546,https://www.airbnb.com/rooms/21016546,Zimmer in Berliner 2er Wg,Private room,4,109843166,$18.00 ,2025-01-13T11:59:06Z,2025-01-13T11:59:06Z
40216009,https://www.airbnb.com/rooms/40216009,La Corniche Apartments R3EGR,Entire home/apt,3,258959731,$260.00 ,2025-01-13T11:51:43Z,2025-01-13T11:51:43Z
43964246,https://www.airbnb.com/rooms/43964246,Ruppinerstr. 15 3.OG.,Entire home/apt,90,313797108,$41.00 ,2025-01-13T11:47:35Z,2025-01-13T11:47:35Z
7409807,https://www.airbnb.com/rooms/7409807,_ARTIST_FLAT_,Entire home/apt,21,38824272,$48.00 ,2025-01-13T11:38:54Z,2025-01-13T11:38:54Z
7735662,https://www.airbnb.com/rooms/7735662,wohnen in Neukölln schönster Ecke,Entire home/apt,1,40657365,$45.00 ,2025-01-13T11:14:54Z,2025-01-13T11:14:54Z
10461373,https://www.airbnb.com/rooms/10461373,well fitted studio apartment,Entire home/apt,1,51894996,$29.00 ,2025-01-13T11:07:06Z,2025-01-13T11:07:06Z
29961210,https://www.airbnb.com/rooms/29961210,"Gemütliche, kleine Wohnung im Herzen Berlin's",Entire home/apt,2,225263350,$56.00 ,2025-01-13T10:50:39Z,2025-01-13T10:50:39Z
26186990,https://www.airbnb.com/rooms/26186990,Axel city with Breakfast at Axel Hotel Berlin,Hotel room,1,98159395,$143.00 ,2025-01-13T10:28:09Z,2025-01-13T10:28:09Z
45264190,https://www.airbnb.com/rooms/45264190,"Tiny House ""Chios"" mit Seeblick",Entire home/apt,2,365715215,$85.00 ,2025-01-13T10:23:48Z,2025-01-13T10:23:48Z
11995220,https://www.airbnb.com/rooms/11995220,Airbnb Apartment,Entire home/apt,1,64136102,$26.00 ,2025-01-13T10:11:29Z,2025-01-13T10:11:29Z
28677551,https://www.airbnb.com/rooms/28677551,Cozy Room and nice Room,Private room,1000,30298984,$20.00 ,2025-01-13T10:10:47Z,2025-01-13T10:10:47Z
10064621,https://www.airbnb.com/rooms/10064621,Vermiete schönes großes WG- Zimmer,Private room,1,18137582,$25.00 ,2025-01-13T10:10:36Z,2025-01-13T10:10:36Z
42786274,https://www.airbnb.com/rooms/42786274,"2-Raum ""Blue Lagoon"", 60 qm",Entire home/apt,15,335573202,$171.00 ,2025-01-13T10:07:32Z,2025-01-13T10:07:32Z
42636037,https://www.airbnb.com/rooms/42636037,Zimmer 5 Familienzimmer,Private room,1,316043293,$95.00 ,2025-01-13T09:57:31Z,2025-01-13T09:57:31Z
42716392,https://www.airbnb.com/rooms/42716392,Rooftop room in heart of Friedrichshain,Private room,1,27457316,$41.00 ,2025-01-13T09:43:52Z,2025-01-13T09:43:52Z
47376719,https://www.airbnb.com/rooms/47376719,Schönes 25 qm Zimmer mit Balkon,Private room,5,380080351,$40.00 ,2025-01-13T09:41:14Z,2025-01-13T09:41:14Z
40612435,https://www.airbnb.com/rooms/40612435,Wohnung mitten in Berlin 4 Personen Max.,Entire home/apt,4,78385580,$55.00 ,2025-01-13T09:30:25Z,2025-01-13T09:30:25Z
11041632,https://www.airbnb.com/rooms/11041632,Roof top on,Private room,1,57302248,$115.00 ,2025-01-13T09:08:31Z,2025-01-13T09:08:31Z
4905886,https://www.airbnb.com/rooms/4905886,26m² room in a 120 m² flatshare,Private room,2,25257208,$32.00 ,2025-01-13T08:49:08Z,2025-01-13T08:49:08Z
22264782,https://www.airbnb.com/rooms/22264782,***New Years***Cosy Flat in the heart of Berlin,Entire home/apt,3,162695630,$50.00 ,2025-01-13T08:38:42Z,2025-01-13T08:38:42Z
47774928,https://www.airbnb.com/rooms/47774928,Ferienhaus für 6 Gäste mit 130m² in Berlin (145056),Entire home/apt,1,238028559,$183.00 ,2025-01-13T08:11:55Z,2025-01-13T08:11:55Z
4556488,https://www.airbnb.com/rooms/4556488,Balcony room in Neukölln,Private room,0,15753705,$33.00 ,2025-01-13T08:11:18Z,2025-01-13T08:11:18Z
29119987,https://www.airbnb.com/rooms/29119987,"Pure Motion Studio, 41 qm",Hotel room,2,210700814,$229.00 ,2025-01-13T08:09:40Z,2025-01-13T08:09:40Z
52646696,https://www.airbnb.com/rooms/52646696,THE DUDE by Charly - Comfy Double room,Entire home/apt,1,421235453,$154.00 ,2025-01-13T08:06:28Z,2025-01-13T08:06:28Z
52015881,https://www.airbnb.com/rooms/52015881,Perfectly located private room in sheared flat,Private room,3,19344446,$35.00 ,2025-01-13T07:58:31Z,2025-01-13T07:58:31Z
9152895,https://www.airbnb.com/rooms/9152895,Schöne Wohnung in alter Brauerei,Entire home/apt,1,45072888,$65.00 ,2025-01-13T07:46:23Z,2025-01-13T07:46:23Z
5865337,https://www.airbnb.com/rooms/5865337,"Schönes Zimmer/Nice Room, Steglitz",Private room,1,30456351,$20.00 ,2025-01-13T07:42:30Z,2025-01-13T07:42:30Z
45115855,https://www.airbnb.com/rooms/45115855,Cozy Vintage Studio with peaceful balcony,Entire home/apt,8,77099099,$59.00 ,2025-01-13T07:37:52Z,2025-01-13T07:37:52Z
5539755,https://www.airbnb.com/rooms/5539755,2 Zimmer Wohnung mit Balkon,Entire home/apt,1,28727915,$60.00 ,2025-01-13T07:25:43Z,2025-01-13T07:25:43Z
5247133,https://www.airbnb.com/rooms/5247133,Nice Room in Berlin Neukölln,Private room,1,27155740,$30.00 ,2025-01-13T07:01:51Z,2025-01-13T07:01:51Z
42671758,https://www.airbnb.com/rooms/42671758,Super clean Room in Steglitz . Very central,Private room,1,198864678,$38.00 ,2025-01-13T06:53:01Z,2025-01-13T06:53:01Z
28879430,https://www.airbnb.com/rooms/28879430,Panorama Room In The Center Of West Berlin,Hotel room,1,212377709,$425.00 ,2025-01-13T06:51:04Z,2025-01-13T06:51:04Z
42491498,https://www.airbnb.com/rooms/42491498,Cozy and quiet place to stay!,Private room,4,74871754,$30.00 ,2025-01-13T06:48:44Z,2025-01-13T06:48:44Z
50234667,https://www.airbnb.com/rooms/50234667,Big Flat in Kreuzberg with balcony,Private room,3,205976061,$49.00 ,2025-01-13T06:26:33Z,2025-01-13T06:26:33Z
38261816,https://www.airbnb.com/rooms/38261816,quiet apartment with terrace in middle of green,Entire home/apt,60,289573026,$60.00 ,2025-01-13T06:13:04Z,2025-01-13T06:13:04Z
20407965,https://www.airbnb.com/rooms/20407965,Modern cozy flat share in central Berlin,Private room,2,12138510,$120.00 ,2025-01-13T05:53:12Z,2025-01-13T05:53:12Z
7599452,https://www.airbnb.com/rooms/7599452,Central Berlin Hugh Luxury Apt,Entire home/apt,3,1086128,$125.00 ,2025-01-13T05:47:01Z,2025-01-13T05:47:01Z
52005535,https://www.airbnb.com/rooms/52005535,ArtStyle im Bötzowviertel,Private room,10,316048468,$28.00 ,2025-01-13T05:21:35Z,2025-01-13T05:21:35Z
48856187,https://www.airbnb.com/rooms/48856187,Piso en el corazón de Berlín (very central),Private room,15,249285910,$25.00 ,2025-01-13T05:16:51Z,2025-01-13T05:16:51Z
51163216,https://www.airbnb.com/rooms/51163216,Comfort Zimmer,Private room,1,414039130,$110.00 ,2025-01-13T05:05:08Z,2025-01-13T05:05:08Z
21467204,https://www.airbnb.com/rooms/21467204,Wohnung in  Herzen Friedrichshain,Entire home/apt,1,155753831,$59.00 ,2025-01-13T05:00:35Z,2025-01-13T05:00:35Z
30596828,https://www.airbnb.com/rooms/30596828,Cozy room with ensuite bathroom,Private room,4,9422896,$25.00 ,2025-01-13T04:49:42Z,2025-01-13T04:49:42Z
40575987,https://www.airbnb.com/rooms/40575987,Cozy living room in heart of berlin,Private room,1,314417163,$98.00 ,2025-01-13T04:14:54Z,2025-01-13T04:14:54Z
52119509,https://www.airbnb.com/rooms/52119509,Schöne Altbauwohnung in Berlin - Westend,Entire home/apt,2,138228310,$50.00 ,2025-01-13T04:06:59Z,2025-01-13T04:06:59Z
16041518,https://www.airbnb.com/rooms/16041518,Berlin Lounge am Brandenburger Tor/Potsdamer Platz,Entire home/apt,180,1199044,$65.00 ,2025-01-13T04:00:46Z,2025-01-13T04:00:46Z
47485259,https://www.airbnb.com/rooms/47485259,"Schönes, helles DZ, ruhig und zentral mit Terrasse",Private room,1,291818104,$69.00 ,2025-01-13T03:55:37Z,2025-01-13T03:55:37Z
42059333,https://www.airbnb.com/rooms/42059333,Cuba apartment,Entire home/apt,1,87442687,$58.00 ,2025-01-13T03:32:38Z,2025-01-13T03:32:38Z
11576991,https://www.airbnb.com/rooms/11576991,Schöne Wohnung in Berlins Westen,Entire home/apt,1,61195936,$60.00 ,2025-01-13T03:31:47Z,2025-01-13T03:31:47Z
6113529,https://www.airbnb.com/rooms/6113529,2 cosy rooms just for U (center),Private room,14,22756527,$27.00 ,2025-01-13T03:25:21Z,2025-01-13T03:25:21Z
15161998,https://www.airbnb.com/rooms/15161998,Good views!,Private room,0,96198946,$200.00 ,2025-01-13T02:58:56Z,2025-01-13T02:58:56Z
7271972,https://www.airbnb.com/rooms/7271972,2 large rooms - Berlin,Private room,1,38074515,$110.00 ,2025-01-13T02:40:36Z,2025-01-13T02:40:36Z
7284888,https://www.airbnb.com/rooms/7284888,Double room with bikes in Wedding,Private room,3,38148105,$40.00 ,2025-01-13T02:30:04Z,2025-01-13T02:30:04Z
22235689,https://www.airbnb.com/rooms/22235689,Cozy room in Mitte,Private room,1,67891464,$33.00 ,2025-01-13T02:19:42Z,2025-01-13T02:19:42Z
50118558,https://www.airbnb.com/rooms/50118558,Lovely Apartment in the Heart of Prenzlauer Berg,Entire home/apt,3,892561,$110.00 ,2025-01-13T02:00:07Z,2025-01-13T02:00:07Z
